article,primary_category,all_categories,confidence,processing_time,error
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2710.txt/2710.txt,Philosophy,"Philosophy, Personal Reflections, Culture",0.9,1.4509663581848145,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nice-guys-girls-finish-last-murphy_gpt-4o-mini.md/nice-guys-girls-finish-last-murphy_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Ecology, Education",0.95,1.8465266227722168,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-1-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-1-6.transcript.txt,Science,"Science, Health, Education, Personal Reflections, Social Issues, Culture",0.95,2.2772226333618164,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_september-prosocial-community-call.md,Social Issues,"Social Issues, Community, Culture, Education",0.9,1.372922658920288,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i71.md/i71.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History, Research",0.95,1.5777390003204346,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0533.txt/0533.txt,Literary Expressions,"Literary Expressions, History, Culture",0.9,2.1747918128967285,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i72.md/i72.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Research",0.95,1.366929054260254,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2711.txt/2711.txt,Culture,"Culture, Social Issues, Literary Expressions",0.75,1.5235989093780518,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/generous-inborn-altruistic-learned-perversity-resemblance-robert-heinlein-time_chatgpt-4o.md/generous-inborn-altruistic-learned-perversity-resemblance-robert-heinlein-time_chatgpt-4o.md,Philosophy,"Philosophy, Social Issues, Culture, Science, Education, Politics",0.95,2.8214330673217773,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0534.txt/0534.txt,Ecology,"Ecology, Science, Education",0.9,1.7121520042419434,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nice-people-way-youll-meet-way-wilson-mizner_chatgpt-4o.md/nice-people-way-youll-meet-way-wilson-mizner_chatgpt-4o.md,Philosophy,"Philosophy, Social Issues, Culture, Ecology, Education, History",0.95,2.0624141693115234,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_the-forever-green-partnership.md,Culture,"Culture, Sustainability, Science, Education, Environment",0.95,1.880159854888916,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0535.txt/0535.txt,Gender,"Gender, Daily Life Reflections, Personal Reflections",0.7,1.4437148571014404,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/gentlemen-lived-long-time-convinced-god-governs-affairs-men-sparrow-fall-gro_gpt-4o-mini.md/gentlemen-lived-long-time-convinced-god-governs-affairs-men-sparrow-fall-gro_gpt-4o-mini.md,Philosophy,"Philosophy, Culture, Social Issues, Religion, Politics, Education",0.95,2.4710402488708496,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/newspapers-public-trust-work-obligation-rise-personal-squabbles-hurt-fe_gpt-4o-mini.md/newspapers-public-trust-work-obligation-rise-personal-squabbles-hurt-fe_gpt-4o-mini.md,Journalism,"Journalism, Ethics, Social Issues, Culture, Politics",0.95,5.667740345001221,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/geometry-teacher-sometimes-acute-sometimes-obtuse-always-always-right-thats_gpt-4o-mini.md/geometry-teacher-sometimes-acute-sometimes-obtuse-always-always-right-thats_gpt-4o-mini.md,Education,"Education, Philosophy, Social Issues, Culture, Science",0.95,1.8488507270812988,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2712.txt/2712.txt,Literary Expressions,"Literary Expressions, Philosophy, Culture",0.9,1.5399630069732666,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-2-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-2-6.transcript.txt,Science,"Science, Health, Education, Ecology, Technology, Social Issues",0.95,2.611024856567383,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0531.txt/0531.txt,Education,"Education, Literary Expressions, Social Issues",0.9,5.085678339004517,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-3-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-3-6.transcript.txt,Science,"Science, Health, Education, Ecology, Social Issues, Research",0.95,2.2918496131896973,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_the-state-of-prosocial-world.md,Science,"Science, Education, Social Issues, Culture",0.9,1.6518986225128174,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nick-greeks-law-life-things-considered-life-9-5_gpt-4o-mini.md/nick-greeks-law-life-things-considered-life-9-5_gpt-4o-mini.md,Philosophy,"Philosophy, Ecology, Culture, Social Issues",0.95,2.276386022567749,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/james-c-scott_two-cheers-for-anarchism.md/james-c-scott_two-cheers-for-anarchism.md,Politics,"Politics, Social Issues, Culture, Philosophy, Education, History",0.9,3.4781694412231445,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/jay-kernis_david-graeber-studied-5-000-years-of-debt.md/jay-kernis_david-graeber-studied-5-000-years-of-debt.md,Finance,"Finance, Economy, Politics, Social Issues, History, Business",0.95,2.219529390335083,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2713.txt/2713.txt,Literary Expressions,"Literary Expressions, Culture, Personal Reflections",0.9,1.512139081954956,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0536.txt/0536.txt,Entertainment,"Entertainment, Culture, Gender",0.9,1.5961687564849854,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i72a.md/i72a.md,Culture,"Culture, Literary Expressions, Social Issues, History, Mythology",0.95,2.2039732933044434,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/georgias-evolution-stickers-thing-theyre-right-evolution-nothing-well-supported_gpt-4o-mini.md/georgias-evolution-stickers-thing-theyre-right-evolution-nothing-well-supported_gpt-4o-mini.md,Science,"Science, Culture, Philosophy, Education, Social Issues",0.95,1.8081376552581787,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-4-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-4-6.transcript.txt,Science,"Science, Health, Ecology, Education, Technology, Social Issues",0.95,2.1595420837402344,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nickel-aint-worth-dime-anymore-yogi-berra_chatgpt-4o.md/nickel-aint-worth-dime-anymore-yogi-berra_chatgpt-4o.md,Philosophy,"Philosophy, Culture, Social Issues, Economy, Education, Anthropology",0.95,2.1403963565826416,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i73.md/i73.md,Culture,"Culture, Literary Expressions, History, Mythology, Social Issues, Research",0.95,1.608963966369629,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nine-terrifying-words-english-language-im-government-im-help-ronald-reagan_gpt-4o-mini.md/nine-terrifying-words-english-language-im-government-im-help-ronald-reagan_gpt-4o-mini.md,Politics,"Politics, Social Issues, Philosophy, Culture, Health",0.95,1.5593955516815186,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/jason-mcquinn_post-left-anarchy.md/jason-mcquinn_post-left-anarchy.md,Politics,"Politics, Social Issues, Culture, Philosophy, History, Gender",0.95,3.7833096981048584,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_transforming-business-and-education-leading-towards-flourishing.md,Education,"Education, Business, Social Issues, Science",0.9,1.7796149253845215,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0537.txt/0537.txt,Politics,"Politics, History, Culture",0.9,1.659761905670166,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/germany-came-first-communists-speak-communist-came_gpt-4o-mini.md/germany-came-first-communists-speak-communist-came_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Politics, Education",0.95,1.822582721710205,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2714.txt/2714.txt,Philosophy,"Philosophy, Literary Expressions, Culture",0.95,1.8469407558441162,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_umass-amherst-lecture-multilevel-cultural-evolution-with-david-sloan-wilson.md,Education,"Education, Science, Social Issues, Culture",0.9,1.544036865234375,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/john-a-rapp_daoism-and-anarchism.md/john-a-rapp_daoism-and-anarchism.md,Politics,"Politics, Culture, History, Social Issues, Philosophy, Education",0.95,2.587820529937744,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2715.txt/2715.txt,Philosophy,"Philosophy, Engineering, Science",0.9,1.400040864944458,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/john-zerzan_the-catastrophe-of-postmodernism.md/john-zerzan_the-catastrophe-of-postmodernism.md,Philosophy,"Philosophy, Culture, Social Issues, Technology, Literary Expressions, Politics",0.95,1.5164275169372559,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0538.txt/0538.txt,Technology,"Technology, Business, Social Issues",0.9,1.5676372051239014,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i74a.md/i74a.md,Culture,"Culture, Research, Literary Expressions",0.9,1.5754902362823486,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i74.md/i74.md,Culture,"Culture, Literary Expressions, History, Social Issues, Mythology",0.95,2.2158899307250977,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_wasan-session-the-prosocial-approach-with-paul-atkins.md,Social Issues,"Social Issues, Health, Education, Science",0.9,1.6816046237945557,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/get-back-feet-miss-two-car-payments_gpt-4o-mini.md/get-back-feet-miss-two-car-payments_gpt-4o-mini.md,Social Issues,"Social Issues, Finance, Culture, Personal Reflections",0.9,2.116098642349243,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-5-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-5-6.transcript.txt,Science,"Science, Health, Education, Social Issues, Ecology, Mindfulness",0.95,2.959251642227173,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i75.md/i75.md,Culture,"Culture, History, Literary Expressions, Social Issues, Mythology, Anthropology",0.95,1.2695419788360596,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/no-man-is-an-island-much-as-we-may-feel-and-act-as-individuals-our-race-is-a-single_chatgpt-4o.md/no-man-is-an-island-much-as-we-may-feel-and-act-as-individuals-our-race-is-a-single_chatgpt-4o.md,Philosophy,"Philosophy, Social Issues, Environment, Culture, Health, Science",0.95,2.248354434967041,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2716.txt/2716.txt,History,"History, Philosophy, Social Issues",0.9,1.5842187404632568,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0539.txt/0539.txt,Science,"Science, Philosophy, Language",0.7,1.835806131362915,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/get-compliment-way-pay-one-mark-twain_gpt-4o-mini.md/get-compliment-way-pay-one-mark-twain_gpt-4o-mini.md,Ecology,"Ecology, Culture, Social Issues, Philosophy, Education, Research",0.95,2.042764663696289,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/David-Graeber-on-a-Fair-Future-Economy.transcript.txt/David-Graeber-on-a-Fair-Future-Economy.transcript.txt,Politics,"Politics, Social Issues, Economy, Culture, Education, Philosophy",0.95,2.2644026279449463,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2717.txt/2717.txt,History,"History, Culture, Business",0.9,1.2964608669281006,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_wellbeing-in-organized-groups-from-rule-governance-to-value-based-governance-with-ramona-a-houmanfar.md,Health,"Health, Social Issues, Science, Education",0.9,1.9640591144561768,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Daniel-Siegal-Science-Of-Mindsight-6-6.transcript.txt/Daniel-Siegal-Science-Of-Mindsight-6-6.transcript.txt,Science,"Science, Health, Ecology, Education, Research, Social Issues",0.95,3.347501039505005,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i76a.md/i76a.md,Culture,"Culture, Literary Expressions, History, Mythology, Social Issues, Research",0.95,1.4557065963745117,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/no-thursdays-out-im-busy-thursday-how-about-never-is-never-good-for-you_chatgpt-4o.md/no-thursdays-out-im-busy-thursday-how-about-never-is-never-good-for-you_chatgpt-4o.md,Philosophy,"Philosophy, Social Issues, Culture, Humor, Personal Reflections",0.95,1.984611988067627,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0540.txt/0540.txt,Social Issues,"Social Issues, Personal Reflections, Daily Life Reflections",0.7,1.9283833503723145,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/get-earth-would-want_gpt-4o-mini.md/get-earth-would-want_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Personal Reflections, Education",0.95,2.1641688346862793,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2718.txt/2718.txt,Literary Expressions,"Literary Expressions, Culture, Personal Reflections",0.9,1.4475302696228027,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0541.txt/0541.txt,Mathematics,"Mathematics, Abstract Expressions, Gender",0.9,1.611548662185669,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/David-Sloan-Wilson-An-Evolutionary-Approach-to-a-Meaningful-Life.transcript.txt/David-Sloan-Wilson-An-Evolutionary-Approach-to-a-Meaningful-Life.transcript.txt,Science,"Science, Culture, Education, Social Issues, Literary Expressions, Politics",0.95,2.844420909881592,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/i76b.md/i76b.md,Culture,"Culture, Literary Expressions, Social Issues",0.9,1.4452488422393799,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/get-everything-want-think-things-get-want-oscar-wilde_gpt-4o-mini.md/get-everything-want-think-things-get-want-oscar-wilde_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Ecology, Education",0.95,2.1243252754211426,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/kerry-thornley_zenarchy.md/kerry-thornley_zenarchy.md,Culture,"Culture, Philosophy, Social Issues, Education, Literary Expressions, Ecology",0.9,2.4320716857910156,
/var/lib/vectordbs/appliedanthropology/embed_data.text/anarchy/md/john-zerzan_future-primitive.md/john-zerzan_future-primitive.md,Culture,"Culture, Social Issues, Philosophy, History, Anthropology, Environment",0.9,4.724077224731445,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/nobody-ever-forgets-buried-hatchet-kin-hubbard_gpt-4o-mini.md/nobody-ever-forgets-buried-hatchet-kin-hubbard_gpt-4o-mini.md,Social Issues,"Social Issues, Ecology, Culture, Philosophy, Education, Evolution",0.95,1.9984495639801025,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/events_workshop-cultural-evolutionary-theory-peace.md,Culture,"Culture, Social Issues, Politics, Education",0.9,1.652080774307251,
